,Unnamed: 0.1,Unnamed: 0,text,scores,boxes,centroid,source,latitude,longitude,nama,kategori,telp,alamat,website,last_review,date_last_review,last_review_rating,link
518,518,527,oman,0.790915846824646,"[[1856.0, 654.0], [1919.0, 654.0], [1919.0, 692.0], [1856.0, 692.0]]",POINT (1887.5 673),"https://www.google.com/maps/@-6.9106547,106.9358963,20z?",-6.9109203,106.9371401,Jl. Perana No.4,,,,,,,,"https://www.google.com/maps/place/Jl.+Perana+No.4,+RT.05%2FRW.03,+Cikole,+Kec.+Cikole,+Kota+Sukabumi,+Jawa+Barat+43113/@-6.9106547,106.9358963,20z/data=!4m6!3m5!1s0x2e6849b5411f7349:0x8adac392827af70e!8m2!3d-6.9109203!4d106.9371401!16s%2Fg%2F11q2j_rwx0?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
519,519,528,masa,0.968588650226593,"[[1884.0, 683.0], [1915.0, 689.0], [1912.0, 702.0], [1881.0, 697.0]]",POINT (1897.8176245210727 692.7095785440614),"https://www.google.com/maps/@-6.9106547,106.9358963,20z?",-6.9109793,106.9371186,TAHU GEJROT MAMIH AZRA,Restoran Asia,Telepon: 0878-2894-5389 ,"Alamat: Jl. Perana No.4, RT.05/RW.03, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: instagram.com ,Tahunya ini enak banget pokoknya tempatnya juga strategis jadi kalau mau ke sini tinggal masuk ke perum terus untuk parkir mobil bisa di depan parkir motor juga bisa di depan na untuk rasanya itu pilihan pedas nya bisa dari pedas biasa atau …,11 bulan lalu,5 bintang,"https://www.google.com/maps/place/TAHU+GEJROT+MAMIH+AZRA/@-6.9106547,106.9358963,20z/data=!4m6!3m5!1s0x2e6849c7626f0af5:0xc3134ee76b270829!8m2!3d-6.9109793!4d106.9371186!16s%2Fg%2F11vjdnr1rh?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
520,520,529,kost an bu atik,0.9682570099830629,"[[1218.0, 734.0], [1340.0, 734.0], [1340.0, 755.0], [1218.0, 755.0]]",POINT (1279 744.5),"https://www.google.com/maps/@-6.9106547,106.9358963,20z?",-6.9110469,106.9361745,Kost an bu atik,Otoritas Perumahan,,"Alamat: Gg. Kopi No.RT 05/02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kost+an+bu+atik/@-6.9106547,106.9358963,20z/data=!4m6!3m5!1s0x2e68493c23c934ff:0xb7086e412e3ce2fb!8m2!3d-6.9110469!4d106.9361745!16s%2Fg%2F11h_6hq___?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
521,521,530,x - digital o,0.8875229358673096,"[[76.0, 745.0], [162.0, 745.0], [162.0, 767.0], [76.0, 767.0]]",POINT (119 756),"https://www.google.com/maps/@-6.9106547,106.9358963,20z?",-6.9110898,106.9348136,PRINTMAX - Digital Printing Sukabumi,Layanan cetak digital,Telepon: 0831-2720-1109 ,"Alamat: Jl. Surya Kencana No.101, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111 ",Situs Web: shopee.co.id ,"Pelayanan sabar, cepat, hasil oke. Terbaik",sebulan lalu,5 bintang,"https://www.google.com/maps/place/PRINTMAX+-+Digital+Printing+Sukabumi/@-6.9110898,106.9344917,20z/data=!4m6!3m5!1s0x2e68493f84c24701:0x9bbad8a95961ef87!8m2!3d-6.9110898!4d106.9348136!16s%2Fg%2F11st6z76s9?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
522,522,531,tk islam attaqwa o,0.9511266350746156,"[[680.0, 779.0], [822.0, 779.0], [822.0, 801.0], [680.0, 801.0]]",POINT (751 790),"https://www.google.com/maps/@-6.9106547,106.9358963,20z?",-6.9111324,106.9356823,TK Islam Attaqwa,Taman Kanak-kanak,Telepon: (0266) 233166 ,"Alamat: Jl. Selabintana No.37, Cikole, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43151 ",,,3 tahun lalu,5 bintang,"https://www.google.com/maps/place/TK+Islam+Attaqwa/@-6.9106547,106.9358963,20z/data=!4m6!3m5!1s0x2e6849caa720f28f:0xab4e6e9fa70c99ce!8m2!3d-6.9111324!4d106.9356823!16s%2Fg%2F1pzsfs775?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
523,523,532,puskesenabumi,0.672053337097168,"[[590.0, 845.0], [704.0, 845.0], [704.0, 879.0], [590.0, 879.0]]",POINT (647 862),"https://www.google.com/maps/@-6.9106547,106.9358963,20z?",-6.911224,106.9353691,BPJS Kesehatan Cabang Sukabumi,Kantor Jaminan Sosial,Telepon: 021165 ,"Alamat: Jl. Siliwangi No.120-122, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111 ",,"Pelayanan dan karyawan ramah, baik, dan sangat cepat",2 jam lalu,5 bintang,"https://www.google.com/maps/place/BPJS+Kesehatan+Cabang+Sukabumi/@-6.9106547,106.9358963,20z/data=!4m6!3m5!1s0x2e6849caa69c1d3d:0xe792a0cd59513259!8m2!3d-6.911224!4d106.9353691!16s%2Fg%2F11g8_xknmj?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
524,524,533,ngoag!enstitut,0.9297799468040466,"[[954.0, 849.0], [1066.0, 851.0], [1066.0, 873.0], [954.0, 871.0]]",POINT (1010 861),"https://www.google.com/maps/@-6.9106547,106.9358963,20z?",-6.9112365,106.9360715,Bumi Kreatif Institute (Lembaga Kursus dan Pelatihan Vokasi Bisnis),Pusat pelatihan,Telepon: 0815-6339-9429 ,"Alamat: Gg. Kopi No.RT 05/02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: bki.ac.id ,masya allah ilmunya sangat bermanfaat...,5 hari lalu,5 bintang,"https://www.google.com/maps/place/Bumi+Kreatif+Institute+(Lembaga+Kursus+dan+Pelatihan+Vokasi+Bisnis)/@-6.9106547,106.9358963,20z/data=!4m6!3m5!1s0x2e684982c7caeddd:0x456ecdfe25d40231!8m2!3d-6.9112365!4d106.9360715!16s%2Fg%2F11jccjrp17?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
525,525,534,bakmie hotplate z'rojos,0.9736859798431396,"[[1378.0, 124.0], [1562.0, 119.0], [1562.0, 147.0], [1378.0, 152.0]]",POINT (1470 135.5),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9090845,106.9365138,Bakmie Hotplate Z'rojos,Restoran Mie,Telepon: 0857-1159-9234 ,"Alamat: Jl. Selabintana No.34, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,3 minggu lalu,5 bintang,"https://www.google.com/maps/place/Bakmie+Hotplate+Z'rojos/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e684987ec06ff55:0xa2135f4441367a92!8m2!3d-6.9090845!4d106.9365138!16s%2Fg%2F11fqpkv73s?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
526,526,535,bloom flowers,0.9403923153877258,"[[1284.0, 289.0], [1404.0, 287.0], [1404.0, 309.0], [1284.0, 311.0]]",POINT (1344 299),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9092822,106.93648,Bloom_ flowers,Desainer bunga,Telepon: 0821-1217-3112 ,"Alamat: Jl. Selabintana no. 16, Gg. Cimanggah No.02, RT.02, Kota Sukabumi, Jawa Barat 43113 ",,"Recommended sekali jika kalian ingin membeli bucket bunga atau bucket lainnya, penjual ramah, fast respon dijamin memuaskan deh",setahun lalu,5 bintang,"https://www.google.com/maps/place/Bloom_+flowers/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e68493d185a0b73:0xc3ab60e97d90915f!8m2!3d-6.9092822!4d106.93648!16s%2Fg%2F11kgp9chh2?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
527,527,536,rumah andita,0.9383105635643004,"[[1200.0, 401.0], [1316.0, 401.0], [1316.0, 423.0], [1200.0, 423.0]]",POINT (1258 412),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9094461,106.9362634,Rumah Andita,Rumah wisata,,"Alamat: Gg. Cimanggah No.32, RW.2, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,2 tahun lalu,5 bintang,"https://www.google.com/maps/place/Rumah+Andita/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849495e109c95:0x2b7c63b0a4d54dc!8m2!3d-6.9094461!4d106.9362634!16s%2Fg%2F11rk4r2m48?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
528,528,537,o rumah sehat,0.9846009612083436,"[[729.0, 412.0], [844.0, 419.0], [843.0, 441.0], [728.0, 434.0]]",POINT (786 426.5),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9094808,106.9356634,Rumah Sehat,,,"Alamat: Jl. Selabintana No.7, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,,,"https://www.google.com/maps/place/Rumah+Sehat/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849b57e35f475:0x2a331cedaf2f418a!8m2!3d-6.9094808!4d106.9356634!16s%2Fg%2F11rpv9bkv7?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
529,529,538,pukis sinoor,0.9480467438697816,"[[876.0, 419.0], [1008.0, 419.0], [1008.0, 452.0], [876.0, 452.0]]",POINT (942 435.5),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9094676,106.9359425,PUKIS SINOOR,Restoran Indonesia,,"Alamat: Jl. Selabintana No.17, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,sebulan lalu,5 bintang,"https://www.google.com/maps/place/PUKIS+SINOOR/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849a8b62e9b9f:0xdcab9d1c60d4463e!8m2!3d-6.9094676!4d106.9359425!16s%2Fg%2F11lc9shqfb?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
530,530,539,o posyan,0.9135602712631226,"[[1841.0, 466.0], [1916.0, 471.0], [1915.0, 495.0], [1840.0, 490.0]]",POINT (1878 480.5),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9095218,106.9370725,Posyandu Mawar,Pos Pertolongan Pertama,Telepon: 0897-7757-9434 ,"Alamat: 3WRP+5RW, Gg. Cimanggah, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Posyandu+Mawar/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e68491757ab3275:0xd687ff4ab441692c!8m2!3d-6.9095218!4d106.9370725!16s%2Fg%2F11h7cnvnfx?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
531,531,540,tunas mekar,0.9957591891288756,"[[682.0, 477.0], [791.0, 472.0], [792.0, 494.0], [683.0, 499.0]]",POINT (737 485.5),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9095344,106.9356575,Tunas Mekar,Sekolah Dasar,Telepon: (0266) 224956 ,"Alamat: Jl. Selabintana No.100, Selabatu, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43151 ",,,,,"https://www.google.com/maps/place/Tunas+Mekar/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849ca80f4b9e3:0x62091def782da793!8m2!3d-6.9095344!4d106.9356575!16s%2Fg%2F1pzwhqkng?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
532,532,541,koramil cikole,0.9343053102493286,"[[836.0, 502.0], [956.0, 504.0], [956.0, 526.0], [836.0, 524.0]]",POINT (896 514),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9095719,106.9357468,Koramil Cikole,Fasilitas Tentara,,"Alamat: 3WRP+3FF, Jl. Selabintana No.8, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,3 tahun lalu,5 bintang,"https://www.google.com/maps/place/Koramil+Cikole/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e684975ea60c62d:0x3ffd18a7b7a1b2be!8m2!3d-6.9095719!4d106.9357468!16s%2Fg%2F11flby5w3g?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
533,533,542,src annisa,0.9677282571792604,"[[1808.0, 538.0], [1916.0, 540.0], [1916.0, 562.0], [1808.0, 560.0]]",POINT (1862 550),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9096213,106.9370437,SRC ANNISA,Toko,Telepon: 0858-6300-3496 ,"Alamat: Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,setahun lalu,5 bintang,"https://www.google.com/maps/place/SRC+ANNISA/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849a410dec09d:0x506beed0bc1dfe27!8m2!3d-6.9096213!4d106.9370437!16s%2Fg%2F11j53dlh9g?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
534,534,543,anita's guest house,0.9978641271591188,"[[644.0, 636.0], [803.0, 629.0], [804.0, 657.0], [645.0, 664.0]]",POINT (724 646.5),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9097467,106.9356688,Anita's Guest House,Rumah wisata,,"Alamat: Jl. Selabintana No.4, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,,,"https://www.google.com/maps/place/Anita's+Guest+House/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849beb764b9a5:0x44f86c8909764e9a!8m2!3d-6.9097467!4d106.9356688!16s%2Fg%2F11sf1gl3dj?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
535,535,544,bubur ayam pa emin,0.947468400001526,"[[1190.0, 628.0], [1358.0, 624.0], [1358.0, 652.0], [1190.0, 656.0]]",POINT (1274 640),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9097133,106.9362359,Bubur Ayam Pa Emin,Restoran Bubur,,"Alamat: 3WRP+4F9 depan koramil, Gg. Cimanggah, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,3 tahun lalu,4 bintang,"https://www.google.com/maps/place/Bubur+Ayam+Pa+Emin/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849b57df7e1c5:0xa42aaaddb8697c3a!8m2!3d-6.9097133!4d106.9362359!16s%2Fg%2F11fzfcrvc2?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
536,536,545,ymgoreng mamggah,0.710631787776947,"[[1459.0, 632.0], [1638.0, 636.0], [1637.0, 670.0], [1458.0, 666.0]]",POINT (1548 651),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9097526,106.936585,ayam goreng sambal pete husna cimanggah,Restoran,Telepon: 0815-7274-0071 ,"Alamat: Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Itu sangat bagus,7 bulan lalu,5 bintang,"https://www.google.com/maps/place/ayam+goreng+sambal+pete+husna+cimanggah/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849bf0d56059f:0x49b010afe97cdab9!8m2!3d-6.9097526!4d106.936585!16s%2Fg%2F11j83r33r9?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
537,537,546,apotek tri farma,0.9288806319236756,"[[968.0, 744.0], [1111.0, 739.0], [1112.0, 767.0], [969.0, 772.0]]",POINT (1040 755.5),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.909897,106.9359254,Apotek Tri Farma,Apotek,Telepon: (0266) 218415 ,"Alamat: Jl. Selabintana, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,Sekarang berobat disini berapa ?,3 bulan lalu,5 bintang,"https://www.google.com/maps/place/Apotek+Tri+Farma/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849ca9c3d13f7:0x210d07895cfcc75!8m2!3d-6.909897!4d106.9359254!16s%2Fg%2F11c0rnr2fc?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
538,538,547,9 rubynet,0.9098495841026306,"[[1288.0, 755.0], [1378.0, 755.0], [1378.0, 775.0], [1288.0, 775.0]]",POINT (1333 765),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9099065,106.9363474,RUBYNET,Kafe,,"Alamat: 3WRP+2GQ, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,,3 tahun lalu,5 bintang,"https://www.google.com/maps/place/RUBYNET/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849b57b0a2b65:0x5a2b8bc581700978!8m2!3d-6.9099065!4d106.9363474!16s%2Fg%2F11g9ncw6gs?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
539,539,548,o nakasansu doneng,0.9885836839675904,"[[1294.0, 787.0], [1448.0, 787.0], [1448.0, 811.0], [1294.0, 811.0]]",POINT (1371 799),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9099554,106.9363578,Nakasansu Doneng,,Telepon: (0266) 212836 ,"Alamat: Gg. Cimanggah No.Rt. 4, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43151 ",,,3 tahun lalu,5 bintang,"https://www.google.com/maps/place/Nakasansu+Doneng/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849b57b1049e5:0x96fb5743d5bf8021!8m2!3d-6.9099554!4d106.9363578!16s%2Fg%2F1pzxmz22k?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
540,540,549,cin,0.878204345703125,"[[1524.0, 779.0], [1554.0, 779.0], [1554.0, 795.0], [1524.0, 795.0]]",POINT (1539 787),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",,,,,,,,,,,
541,541,550,rumah makan ibu baba,0.9657183289527892,"[[659.0, 803.0], [844.0, 812.0], [843.0, 840.0], [658.0, 831.0]]",POINT (751 821.5),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9099841,106.9357239,Rumah Makan Ibu Baba,Restoran Sunda,Telepon: (0266) 225650 ,"Alamat: Jl. Selabintana No.3, RT.09/RW.7, Depan kantor, setatistik, Kota Sukabumi, Jawa Barat 43114 ",,Untuk harga terlalu mahal untuk ukuran warteg yang tempatnya agak sedikit kumuh,6 hari lalu,1 bintang,"https://www.google.com/maps/place/Rumah+Makan+Ibu+Baba/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849caa239945f:0xa30e7f4b56ebbc22!8m2!3d-6.9099841!4d106.9357239!16s%2Fg%2F1hf5vpg3_?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
542,542,551,bengkel repaint o,0.9391941428184508,"[[1085.0, 827.0], [1215.0, 836.0], [1213.0, 864.0], [1083.0, 855.0]]",POINT (1149 845.5),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9100197,106.9362194,Bengkel repaint Gons painting,Bengkel Sepeda Motor,Telepon: 0899-8283-475 ,"Alamat: Jl. Selabintana, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,9 bulan lalu,5 bintang,"https://www.google.com/maps/place/Bengkel+repaint+Gons+painting/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e6849eb7b51bcd9:0x65c50e1e2cef301f!8m2!3d-6.9100197!4d106.9362194!16s%2Fg%2F11p18klsh6?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
543,543,552,a,0.626230001449585,"[[1222.0, 853.0], [1242.0, 853.0], [1242.0, 869.0], [1222.0, 869.0]]",POINT (1232 861),"https://www.google.com/maps/@-6.909463,106.9358963,20z?",-6.9100359,106.9362643,Oneseventwoseven Applestore,Toko Ponsel,Telepon: 0858-6414-1735 ,"Alamat: depan BBAT, Gg. Cimanggah, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111 ",Situs Web: shopee.co.id ,"Sangat sangat the best👍👍👍❤ pokonya the best,, pelayana ramah, sopan, tempat enak, kualitas barang terbaik 👍💯 …",setahun lalu,5 bintang,"https://www.google.com/maps/place/Oneseventwoseven+Applestore/@-6.909463,106.9358963,20z/data=!4m6!3m5!1s0x2e68485013dd60a3:0xcd76b9bc52de7690!8m2!3d-6.9100359!4d106.9362643!16s%2Fg%2F11dyz7y02c?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
544,544,553,o sd negeri cimanggah 1,0.9661323428153992,"[[1572.0, 167.0], [1758.0, 170.0], [1758.0, 197.0], [1572.0, 195.0]]",POINT (1664.4363636363637 182.24242424242425),"https://www.google.com/maps/@-6.9082714,106.9358963,20z?",-6.9079394,106.9367417,SD Negeri Cimanggah 1,Sekolah Dasar,Telepon: (0266) 223338 ,"Alamat: Jl. Selabintana No.48, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,setahun lalu,5 bintang,"https://www.google.com/maps/place/SD+Negeri+Cimanggah+1/@-6.9082714,106.9358963,20z/data=!4m6!3m5!1s0x2e6849b5ed928d31:0xc853dc99d7991e2d!8m2!3d-6.9079394!4d106.9367417!16s%2Fg%2F1hm4whl0k?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
545,545,554,umah seafood,0.9821582436561584,"[[1602.0, 315.0], [1698.0, 315.0], [1698.0, 335.0], [1602.0, 335.0]]",POINT (1650 325),"https://www.google.com/maps/@-6.9082714,106.9358963,20z?",-6.90814,106.9367248,Rumah Seafood Sukabumi,Restoran Seafood,Telepon: 0812-1923-5996 ,"Alamat: Jl. Selabintana No.KM. 02, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",Situs Web: instagram.com ,"Tempat kuliner seafood terbaik di kota Sukabumi,,, tempat nya lumayan nyaman, ada Playground nya juga, tempat nya lumayan luas juga,, soal rasa recommended banget Poko nya ,,",seminggu lalu,5 bintang,"https://www.google.com/maps/place/Rumah+Seafood+Sukabumi/@-6.9082714,106.9358963,20z/data=!4m6!3m5!1s0x2e6849b592cbd9bf:0xce1ed5bb6fc3a92b!8m2!3d-6.90814!4d106.9367248!16s%2Fg%2F11f3dcm_3p?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
546,546,555,balcony hote,0.9977638125419616,"[[1293.0, 440.0], [1380.0, 445.0], [1379.0, 467.0], [1292.0, 462.0]]",POINT (1336 453.5),"https://www.google.com/maps/@-6.9082714,106.9358963,20z?",-6.90832,106.936485,Balcony Hotel,,Telepon: (0266) 211665 ,"Alamat: Jl. Selabintana No.27, Selabatu, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43151 ",Situs Web: balconysukabumi.com ,,,,"https://www.google.com/maps/place/Balcony+Hotel/@-6.9082714,106.9358963,20z/data=!4m9!3m8!1s0x2e6849b58cbe0be3:0x399a386e1916002a!5m2!4m1!1i2!8m2!3d-6.90832!4d106.936485!16s%2Fg%2F11cmz6jw38?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
547,547,556,pihak kedua,0.986659824848175,"[[1036.0, 486.0], [1114.0, 486.0], [1114.0, 500.0], [1036.0, 500.0]]",POINT (1075 493),"https://www.google.com/maps/@-6.9082714,106.9358963,20z?",-6.908342,106.936099,Pihak kedua,Agen Penjaga Rumah,,"Alamat: Jl. Selabintana No.27, Selabatu, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43151 ",,,2 tahun lalu,4 bintang,"https://www.google.com/maps/place/Pihak+kedua/@-6.9082714,106.9358963,20z/data=!4m6!3m5!1s0x2e68494a9493abbb:0x69e251125e0084eb!8m2!3d-6.908342!4d106.936099!16s%2Fg%2F11kp4xflbq?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
548,548,557,o galatama lele porocot,0.9650673270225524,"[[1536.0, 528.0], [1706.0, 528.0], [1706.0, 554.0], [1536.0, 554.0]]",POINT (1621 541),"https://www.google.com/maps/@-6.9082714,106.9358963,20z?",-6.9084098,106.9366576,galatama lele porocot,Rumah Kayu,,"Alamat: 3WRP+JMM, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,2 tahun lalu,5 bintang,"https://www.google.com/maps/place/galatama+lele+porocot/@-6.9082714,106.9358963,20z/data=!4m6!3m5!1s0x2e6849c342fa238f:0x1d2028323781b2df!8m2!3d-6.9084098!4d106.9366576!16s%2Fg%2F11gj0w4r57?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
549,549,558,nah makan ibu cicoh,0.988988757133484,"[[1174.0, 546.0], [1300.0, 546.0], [1300.0, 560.0], [1174.0, 560.0]]",POINT (1237 553),"https://www.google.com/maps/@-6.9082714,106.9358963,20z?",-6.9084343,106.9363998,Rumah Makan Ibu Cicoh,Restoran,Telepon: 0812-1379-0820 ,"Alamat: Jl. Selabintana No.27, Selabatu, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43151 ",,"Pernah kost magang di tempat beliau, harganya murah, masakan rumahan, ownernyan jg ramah",setahun lalu,5 bintang,"https://www.google.com/maps/place/Rumah+Makan+Ibu+Cicoh/@-6.9082714,106.9358963,20z/data=!4m6!3m5!1s0x2e6849e20ef16ccf:0x1345429809e661f2!8m2!3d-6.9084343!4d106.9363998!16s%2Fg%2F11q_4kqsh_?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
550,550,559,o steak imoen selabintana,0.9325811266899108,"[[1509.0, 583.0], [1703.0, 574.0], [1705.0, 607.0], [1511.0, 616.0]]",POINT (1607 595),"https://www.google.com/maps/@-6.9082714,106.9358963,20z?",-6.9084764,106.9366251,Steak Imoen Selabintana,Restoran,Telepon: 0895-3644-23491 ,"Alamat: Jl. Selabintana No.38, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43151 ",,,6 bulan lalu,1 bintang,"https://www.google.com/maps/place/Steak+Imoen+Selabintana/@-6.9082714,106.9358963,20z/data=!4m6!3m5!1s0x2e684918c9473b2d:0xaadfd53a4b0f6f3b!8m2!3d-6.9084764!4d106.9366251!16s%2Fg%2F11rs9jvf4g?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
551,551,560,naynya therapy o,0.9509994387626648,"[[1174.0, 598.0], [1304.0, 598.0], [1304.0, 618.0], [1174.0, 618.0]]",POINT (1239 608),"https://www.google.com/maps/@-6.9082714,106.9358963,20z?",-6.9085052,106.9363429,Naynya Therapy,Layanan Kesehatan di Rumah,,"Alamat: Jl. Selabintana No.31, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,,,"https://www.google.com/maps/place/Naynya+Therapy/@-6.9082714,106.9358963,20z/data=!4m6!3m5!1s0x2e68497cef0a3c9f:0x6b3a0db036dc1063!8m2!3d-6.9085052!4d106.9363429!16s%2Fg%2F11hsp0vjl2?entry=ttu&g_ep=EgoyMDI0MTExMy4xIKXMDSoASAFQAw%3D%3D"
